organism_taxonomy_id,organism_taxonomy_name,organism_title,biosample_accession,biosample_url,is_bioproject,bioproject_label,bioproject_label_id,bioproject_url,attr_strain,attr_geo_loc_name,attr_isol_growth_condt,attr_lat_lon,attr_num_replicons,attr_ref_biomaterial,attr_isolation_source,attr_isolate,attr_metagenomic,attr_sample_type,attr_metagenome_source,attr_derived_from,id_sra,attr_external_id,attr_submitter_id,attr_assembly_quality,attr_completeness_estimated,attr_contamination_estimated,attr_environment_biome,attr_environment_feature,attr_environment_material,attr_geographic_location_country_and_or_sea,attr_geographic_location_latitude,attr_geographic_location_longitude,attr_investigation_type,attr_metagenomic_source,attr_project_name,attr_sample_derived_from,attr_sample_name,attr_scientific_name,attr_taxa_id,attr_broad_scale_environmental_context,attr_depth,attr_elevation,attr_environmental_medium,attr_local_environmental_context,attr_broker_name,attr_altitude,attr_biomaterial_provider,attr_temperature,attr_env_broad_scale,attr_source_material_id,attr_elev,attr_env_local_scale,attr_env_medium,attr_sra_for_reads,attr_host,attr_mag,attr_bin_id,attr_type_material,attr_samp_collect_device,attr_samp_mat_process,attr_size_frac,attr_rel_to_oxygen,attr_run_accession,attr_bio_project_for_reads,attr_sra_run_accession,attr_sra_experiment_accession,attr_bio_sample_for_sra_reads,attr_e_lmsg_genome_id,attr_e_lmsg_link,attr_isolate_name_alias,attr_tax_id,attr_culture_collection,attr_other_cc,attr_history,attr_link,attr_medium1,attr_medium1_url,attr_repository,attr_source_area,attr_temperature_from,attr_type_status,attr_validity,attr_temperature_to,attr_medium2,attr_medium2_url,attr_samp_store_temp,attr_sra_bio_samples,attr_replicate,attr_description_gtdb_taxonomy,attr_salinity_ppt,attr_do_mgper_l,attr_orp_m_v,attr_ph,attr_temperature_cel,attr_turbidity_ntu,attr_suspended_solids_mgper_l,attr_chl_a_ugper_l,attr_attributes,attr_biotic_relationship,attr_estimated_size,attr_locus_tag_prefix,doi_label,doi_url,attr_lineage,id_geo,ncbi_label,ncbi_url,attr_source_name,attr_treatment,attr_nitrate,attr_org_particles,attr_oxy_stat_samp,attr_samp_salinity,attr_samp_store_dur,attr_wastewater_type,attr_geographic_location_depth,attr_water_environmental_package,attr_reactor,attr_limitation,attr_assembly_method_and_version,attr_quality_assessment_method_and_version,attr_genome_coverage,attr_mapping_method_and_version,attr_note,attr_conductivity,attr_sra,attr_ammonium,attr_dissolved_carbon_dioxide,attr_dissolved_organic_carbon,attr_gtdb_taxonomy_kingdom,attr_gtdb_taxonomy_phylum,attr_gtdb_taxonomy_class,attr_gtdb_taxonomy_order,attr_gtdb_taxonomy_family,attr_gtdb_taxonomy_genus,attr_gtdb_taxonomy_species,attr_metagenomic_otu,attr_methane,attr_nitrogen,attr_organic_carbon,attr_oxygen,attr_phosphate,attr_region,attr_site_name,attr_sulfate,attr_chloride,attr_ferric_iron,attr_ferrous_iron,attr_fluoride,attr_iron,attr_nitrite,attr_total_phosphorus,attr_swedish_lake_code,attr_total_dissolved_nitrogen,attr_aluminimum,attr_calcium,attr_silicon,attr_copper,attr_magnesium,attr_manganese,attr_chlorophyll,attr_nitrile_nitrite,attr_ice_thickness,attr_annotation_method,attr_biosamplemodel,attr_geographic_location_country_and_or_atlantic_ocean,attr_geographic_location_region_and_locality,attr_mapping_method,attr_quality_assessment_method,attr_refinement_method,attr_geographic_location_elevation,attr_soil_environmental_package,attr_update,attr_biome,attr_feature,attr_material,attr_gold_stamp_id,attr_gram_staining,attr_type_strain,attr_isolation_site,attr_assembly,attr_exp_condition_tag,attr_host_tissue_sampled,attr_env_feature,attr_env_biome,attr_env_material,attr_host_subject_id,attr_samp_size,attr_genotype,attr_tissue,attr_condition,attr_culture_type,attr_temperature_optimum,attr_diseases,attr_temperature_range,attr_trophic_level,attr_sample_number,attr_carbon_source,attr_nitrogen_source,attr_copper_concentration,attr_alkalinity_carbonate_bicarbonate,attr_salinity,attr_bin_number,attr_depth_m,attr_unique_genome_name,attr_name,attr_value,attr_lake_code,attr_analysis_project_type,attr_number_of_contigs,attr_16_s_recovered,attr_16_s_recovery_software,attr_decontamination_software,attr_bin_parameters,attr_reassembly_post_binning,attr_total_assembly_size,attr_contig_l50,attr_relative_coverage_anaerobic_srr10097246,attr_relative_coverage_anoxic_srr10375098,attr_relative_coverage_infiltration_srr10097247,attr_relative_coverage_low_p_h_srr10097245,attr_relative_coverage_oxic_srr10375099,attr_relative_coverage_reference_srr10375097,attr_funding_program,attr_greengenes_id,attr_motility,attr_isolation_comments,attr_gene_calling_method,attr_sporulation,attr_country,attr_cell_shape,attr_description,attr_growth_conditions,attr_dna_treatment,attr_pacbio_sequencing_chemistry,attr_development_stage,attr_agent,attr_id,attr_subsource_note,attr_potential_metabolism,attr_assembly_method,attr_assembly_method_version,attr_mapping_method_version,attr_quality_assessment_method_version,attr_subsrc_note,attr_culture,attr_mutation,attr_finishing_strategy,attr_geographic_location,attr_sample_comment
181674,uncultured Methylococcaceae bacterium,MAG KT4_bin-318 from assembly ERS4600437,SAMEA6944455,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944455,,,,,,,,,,,lake water,,,,,,ERS4654341,SAMEA6944455,KT4_bin-318,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,42.32,1.72,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600437,KT4_bin-318,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.835,,,,,,,,,,,,,,,,,,,,,,,2.7,water,,,,,,,,0.1159,,,811.8756948,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,,,anoxic_mOTU_1423,1.126997416,73.8932082503373,2261.31699234849,0.74,,Jämtland,Lomtjärnan,,,,,,,,0.886266253353403,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Umea2p3_bin-1449 from assembly ERS4600565,SAMEA6944421,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944421,,,,,,,,,,,lake water,,,,,,ERS4654307,SAMEA6944421,Umea2p3_bin-1449,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,92.79,1.67,lentic water body,lake,water,Sweden,64.1231111111111,18.7805,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600565,Umea2p3_bin-1449,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,0.645110305798413,,,,,,5,water,,,,,,,,,,8.09357503187538,404.902193,1798.39642985005,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0085,9.613813607,,,-0.1,0.947653714697267,Umeå,BjörntjärnanWest,0.543,,34.40277154,10.4313276,,44.83409914,0,,711632-164487,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Umea2p3_bin-1140 from assembly ERS4600565,SAMEA6944411,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944411,,,,,,,,,,,lake water,,,,,,ERS4654297,SAMEA6944411,Umea2p3_bin-1140,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,47.46,0.35,lentic water body,lake,water,Sweden,64.1231111111111,18.7805,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600565,Umea2p3_bin-1140,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,,,,,,,,,,,,,,,,,0.645110305798413,,,,,,5,water,,,,,,,,,,8.09357503187538,404.902193,1798.39642985005,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0267,9.613813607,,,-0.1,0.947653714697267,Umeå,BjörntjärnanWest,0.543,,34.40277154,10.4313276,,44.83409914,0,,711632-164487,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Day2-2_bin-609 from assembly ERS4600374,SAMEA6944341,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944341,,,,,,,,,,,lake water,,,,,,ERS4654227,SAMEA6944341,Day2-2_bin-609,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,98.71,4.34,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600374,Day2-2_bin-609,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07575369043414,,,,,,1.05,water,,,,,,,,0.19425,,11.3436443261822,671.6,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,AMB10-2013,,anoxic_mOTU_0167,9.5727,,,0.12,0.010245189604449,Jämtland,Lomtjärnan,4.187095,1711.097,20.8,0,46.245,20.8,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153499,uncultured Methylobacter sp.,MAG Day2-2_bin-315 from assembly ERS4600374,SAMEA6944333,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944333,,,,,,,,,,,lake water,,,,,,ERS4654219,SAMEA6944333,Day2-2_bin-315,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,99.05,0.77,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600374,Day2-2_bin-315,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07575369043414,,,,,,1.05,water,,,,,,,,0.19425,,11.3436443261822,671.6,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_1042,9.5727,,,0.12,0.010245189604449,Jämtland,Lomtjärnan,4.187095,1711.097,20.8,0,46.245,20.8,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363180,uncultured Methylococcales bacterium,MAG Day2-2_bin-263 from assembly ERS4600374,SAMEA6944332,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944332,,,,,,,,,,,lake water,,,,,,ERS4654218,SAMEA6944332,Day2-2_bin-263,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,64.66,3.52,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600374,Day2-2_bin-263,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07575369043414,,,,,,1.05,water,,,,,,,,0.19425,,11.3436443261822,671.6,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_3429,9.5727,,,0.12,0.010245189604449,Jämtland,Lomtjärnan,4.187095,1711.097,20.8,0,46.245,20.8,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Day2-2_bin-093 from assembly ERS4600374,SAMEA6944321,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944321,,,,,,,,,,,lake water,,,,,,ERS4654207,SAMEA6944321,Day2-2_bin-093,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,99.6,0.58,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600374,Day2-2_bin-093,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07575369043414,,,,,,1.05,water,,,,,,,,0.19425,,11.3436443261822,671.6,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0300,9.5727,,,0.12,0.010245189604449,Jämtland,Lomtjärnan,4.187095,1711.097,20.8,0,46.245,20.8,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG MJ120716A_bin-0562 from assembly ERS4600532,SAMEA6944294,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944294,,,,,,,,,,,lake water,,,,,,ERS4654180,SAMEA6944294,MJ120716A_bin-0562,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,98.85,1.92,lentic water body,lake,water,Finland,61.23083333333334,25.142222222222223,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600532,MJ120716A_bin-0562,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,5.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,2.5,water,,,,,,,,,,9.56261433560619,,2485.28395514,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0085,136.08,,,0.56,,Evo,Mekkojärvi,,,,,,,,0.839420151804614,,,,,,,,,52.14,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Ki1-2-2m_bin-072 from assembly ERS4600419,SAMEA6944263,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944263,,,,,,,,,,,lake water,,,,,,ERS4654149,SAMEA6944263,Ki1-2-2m_bin-072,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,60.42,2.13,lentic water body,lake,water,Sweden,67.92872222222223,20.361250000000002,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600419,Ki1-2-2m_bin-072,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,,,,,,,,,,,,,,,,,1.0160487316325,,,,,,2.2,water,,,,,,,,,,25.2231276678308,1180.202873,1373.7750505799,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_1957,323.4829825,,,-0.1,0.252707657252604,Kiruna,Ki1,0.295,,6.238308363,124.9466678,,131.1849762,0,,,980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153499,uncultured Methylobacter sp.,MAG Day2-4_bin-510 from assembly ERS4600376,SAMEA6944223,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944223,,,,,,,,,,,lake water,,,,,,ERS4654109,SAMEA6944223,Day2-4_bin-510,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,99.19,1.21,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600376,Day2-4_bin-510,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471172439597516,,,,,,1.85,water,,,,,,,,0.2132,,28.8809800986751,765.8,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_1042,31.6473,,,0.115,0,Jämtland,Lomtjärnan,3.08552,1695.094,39.6,0,49.16,39.6,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Day2-4_bin-341 from assembly ERS4600376,SAMEA6944217,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944217,,,,,,,,,,,lake water,,,,,,ERS4654103,SAMEA6944217,Day2-4_bin-341,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,89.65,2.5,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600376,Day2-4_bin-341,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471172439597516,,,,,,1.85,water,,,,,,,,0.2132,,28.8809800986751,765.8,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0150,31.6473,,,0.115,0,Jämtland,Lomtjärnan,3.08552,1695.094,39.6,0,49.16,39.6,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Day2-4_bin-330 from assembly ERS4600376,SAMEA6944216,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944216,,,,,,,,,,,lake water,,,,,,ERS4654102,SAMEA6944216,Day2-4_bin-330,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,95.4,3.44,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600376,Day2-4_bin-330,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471172439597516,,,,,,1.85,water,,,,,,,,0.2132,,28.8809800986751,765.8,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_1227,31.6473,,,0.115,0,Jämtland,Lomtjärnan,3.08552,1695.094,39.6,0,49.16,39.6,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Day2-4_bin-270 from assembly ERS4600376,SAMEA6944213,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944213,,,,,,,,,,,lake water,,,,,,ERS4654099,SAMEA6944213,Day2-4_bin-270,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,95.66,1.39,lentic water body,lake,water,Sweden,63.34916666666667,14.458888888888888,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600376,Day2-4_bin-270,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.471172439597516,,,,,,1.85,water,,,,,,,,0.2132,,28.8809800986751,765.8,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0300,31.6473,,,0.115,0,Jämtland,Lomtjärnan,3.08552,1695.094,39.6,0,49.16,39.6,0,,703480-142137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Loc090721-6m_bin-397 from assembly ERS4600494,SAMEA6944178,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944178,,,,,,,,,,,lake water,,,,,,ERS4654064,SAMEA6944178,Loc090721-6m_bin-397,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,73.05,2.0,lentic water body,lake,water,Switzerland,47.01861111111111,6.996666666666667,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600494,Loc090721-6m_bin-397,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.41,,,,,,,,,,,,,,,,,0,,,,,,6,water,,,,,,,,0.553,,2.69970619213925,,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0267,,,,0,,Neuchâtel,Loclat,73.1,265.8,0,5.8,3.7,5.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Ki2-D2_bin-0405 from assembly ERS4600422,SAMEA6944118,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944118,,,,,,,,,,,lake water,,,,,,ERS4654004,SAMEA6944118,Ki2-D2_bin-0405,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,88.61,2.77,lentic water body,lake,water,Sweden,67.92330555555556,20.36911111111111,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600422,Ki2-D2_bin-0405,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,,,,,,,,,,,,,,,,,1.04830424692242,,,,,,3.9,water,,,,,,,,,,0.83153168135706,207.0982629,581.148475942285,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,AMB10-2013,,anoxic_mOTU_0165,0.769609384,,,0.3,0.042117942875434,Kiruna,754378-169136,1.43,,9.141605002,3.574793073,,12.71639808,,,754378-169136,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG AM-lipid-01-D6_bin-291 from assembly ERS4600332,SAMEA6944077,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944077,,,,,,,,,,,lake water,,,,,,ERS4653963,SAMEA6944077,AM-lipid-01-D6_bin-291,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,92.3,4.94,lentic water body,lake,water,Finland,61.20805555555556,25.11388888888889,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600332,AM-lipid-01-D6_bin-291,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07088310762537,,,,,,4,water,,,,,,,,,,1.19186207661179,113.6702608,1173.95322504101,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,AMB10-2013,,anoxic_mOTU_0165,7.586540018,82.103564722597,1540.29323852898,0.28,0.014635985149213,Evo,Alinen Mustajärvi,0.633,,,,,,0.018636127017179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Loc080925-5-5m_bin-0971 from assembly ERS4600462,SAMEA6944052,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944052,,,,,,,,,,,lake water,,,,,,ERS4653938,SAMEA6944052,Loc080925-5-5m_bin-0971,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,99.51,1.36,lentic water body,lake,water,Switzerland,47.01861111111111,6.996666666666667,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600462,Loc080925-5-5m_bin-0971,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,,,,,,,,,,,,,,,,,0.014514981880464,,,,,,5.5,water,,,,,,,,,,0.077609623593326,,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_1227,,,,3.83985254966209,,Neuchâtel,Loclat,136.3,203.9,0,0,4.7,0,0.005205622071838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181674,uncultured Methylococcaceae bacterium,MAG Loc080925-5-5m_bin-0663 from assembly ERS4600462,SAMEA6944038,https://www.ncbi.nlm.nih.gov/biosample/SAMEA6944038,,,,,,,,,,,lake water,,,,,,ERS4653924,SAMEA6944038,Loc080925-5-5m_bin-0663,Many fragments with little to no review of assembly other than reporting of standard assembly statistics,98.35,0.75,lentic water body,lake,water,Switzerland,47.01861111111111,6.996666666666667,metagenome,lake water metagenome,microbes in stratified freshwaters,ERS4600462,Loc080925-5-5m_bin-0663,,"gtdbtk followed by sourmash-lca, see publication",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.54,,,,,,,,,,,,,,,,,0.014514981880464,,,,,,5.5,water,,,,,,,,,,0.077609623593326,,,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonadaceae,,,anoxic_mOTU_0150,,,,3.83985254966209,,Neuchâtel,Loclat,136.3,203.9,0,0,4.7,0,0.005205622071838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
